basepk,chunk_total,original_category,original_cluster,category_entropy_raw,category_entropy_adjusted,cluster_entropy_raw,cluster_entropy_adjusted,category_retention,cluster_retention,category_distinct_count,cluster_distinct_count,category_dominant_share,cluster_dominant_share
3408606,2,Parliamentary Affairs,1,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3408614,2,Parliamentary Affairs,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3408893,2,Economic & Fiscal Policy,4,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3408977,2,Economic & Fiscal Policy,1,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3409007,2,Economic & Fiscal Policy,0,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3409020,2,Economic & Fiscal Policy,0,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3409028,2,Economic & Fiscal Policy,0,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3409068,2,Agriculture & Natural Resources,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3409070,2,Indigenous & Northern Affairs,2,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3409186,2,"Justice, Rights & Immigration",4,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3409255,2,Economic & Fiscal Policy,16,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3409383,2,Parliamentary Affairs,15,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3409681,2,"Justice, Rights & Immigration",10,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3409805,2,Economic & Fiscal Policy,14,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3409860,2,Economic & Fiscal Policy,5,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
3410428,2,Parliamentary Affairs,4,0.6931471805599453,1.0,0.0,0.0,0.0,1.0,2,1,0.5,1.0
3410467,2,Economic & Fiscal Policy,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
3410604,2,Economic & Fiscal Policy,0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3410618,2,"Justice, Rights & Immigration",10,0.0,0.0,0.6931471805599453,1.0,0.0,0.0,1,2,1.0,0.5
3410645,2,Economic & Fiscal Policy,0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3410677,2,Agriculture & Natural Resources,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3410681,2,Trade & Industry,3,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3410690,2,Trade & Industry,18,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3410700,2,Indigenous & Northern Affairs,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3410714,2,Social Policy,3,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3410908,2,Economic & Fiscal Policy,16,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3410959,2,Economic & Fiscal Policy,1,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3411051,2,Economic & Fiscal Policy,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3411344,2,Economic & Fiscal Policy,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3411511,2,Parliamentary Affairs,12,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3411989,2,Economic & Fiscal Policy,16,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3412020,2,Economic & Fiscal Policy,19,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
3412066,2,Government Operations & Ethics,3,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
3412112,2,Intergovernmental & Constitutional Affairs,5,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
3412139,2,Social Policy,16,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1.0
3412440,2,Social Policy,18,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3412700,2,Economic & Fiscal Policy,4,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3412756,2,Agriculture & Natural Resources,16,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1.0
3413005,2,Economic & Fiscal Policy,5,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3413060,2,Economic & Fiscal Policy,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
3413238,2,Foreign Affairs & Defence,9,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3413349,2,Economic & Fiscal Policy,19,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
3413430,2,Government Operations & Ethics,10,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3413468,2,Agriculture & Natural Resources,3,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3413470,2,Intergovernmental & Constitutional Affairs,16,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3413482,2,Social Policy,7,0.0,0.0,0.6931471805599453,1.0,1.0,0.0,1,2,1.0,0.5
3413545,2,Agriculture & Natural Resources,3,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3413778,2,Parliamentary Affairs,12,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3413894,2,Economic & Fiscal Policy,18,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3413968,2,Economic & Fiscal Policy,5,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3414016,2,Indigenous & Northern Affairs,2,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
3414061,2,Social Policy,10,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3414112,2,Foreign Affairs & Defence,14,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3414253,2,Social Policy,7,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3414275,2,Foreign Affairs & Defence,7,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
3414498,2,Economic & Fiscal Policy,10,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3414869,2,"Justice, Rights & Immigration",4,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3415014,2,Economic & Fiscal Policy,10,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
3415185,2,Foreign Affairs & Defence,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
3415199,2,"Justice, Rights & Immigration",8,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3415210,2,Agriculture & Natural Resources,16,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
3415553,2,Social Policy,3,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3415595,2,Agriculture & Natural Resources,0,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
3415738,2,Government Operations & Ethics,11,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3415816,2,Trade & Industry,16,0.6931471805599453,1.0,0.0,0.0,0.0,1.0,2,1,0.5,1.0
3415863,2,Social Policy,16,0.6931471805599453,1.0,0.0,0.0,0.5,0.0,2,1,0.5,1.0
3415866,2,Social Policy,7,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3415885,2,Economic & Fiscal Policy,16,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3415891,2,Economic & Fiscal Policy,5,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3415986,2,Government Operations & Ethics,11,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3416082,2,Parliamentary Affairs,12,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3416189,2,Government Operations & Ethics,11,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3416283,2,Trade & Industry,4,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3416431,2,Parliamentary Affairs,10,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3416521,2,Trade & Industry,13,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
3416647,2,Intergovernmental & Constitutional Affairs,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
3416697,2,Intergovernmental & Constitutional Affairs,3,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
3416701,2,Economic & Fiscal Policy,16,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3416896,2,Foreign Affairs & Defence,14,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3416910,2,Agriculture & Natural Resources,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3417082,2,"Justice, Rights & Immigration",3,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3417408,2,Agriculture & Natural Resources,16,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3417441,2,Economic & Fiscal Policy,5,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3417540,2,Parliamentary Affairs,10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3417578,2,Social Policy,16,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1.0
3417585,2,Agriculture & Natural Resources,3,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1.0
3417612,2,"Justice, Rights & Immigration",3,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3417615,2,Indigenous & Northern Affairs,9,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
3417621,2,"Justice, Rights & Immigration",9,0.0,0.0,0.6931471805599453,1.0,1.0,0.0,1,2,1.0,0.5
3417632,2,"Justice, Rights & Immigration",10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3417670,2,Government Operations & Ethics,16,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3417682,2,Government Operations & Ethics,9,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
3417729,2,Economic & Fiscal Policy,5,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3417781,2,Parliamentary Affairs,10,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.0,2,2,0.5,0.5
3417782,2,Economic & Fiscal Policy,5,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3418326,2,Social Policy,16,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1.0
3418537,2,Economic & Fiscal Policy,10,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3418753,2,Economic & Fiscal Policy,16,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3418837,2,Economic & Fiscal Policy,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3418854,2,Economic & Fiscal Policy,16,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
3418861,2,Economic & Fiscal Policy,16,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3418873,2,Social Policy,4,0.6931471805599453,1.0,0.0,0.0,0.0,1.0,2,1,0.5,1.0
3419018,2,Trade & Industry,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3419035,2,Social Policy,7,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3419103,2,Economic & Fiscal Policy,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3419260,2,Parliamentary Affairs,15,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3419357,2,Agriculture & Natural Resources,16,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1.0
3419385,2,Economic & Fiscal Policy,16,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3419406,2,"Justice, Rights & Immigration",4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3419509,2,Economic & Fiscal Policy,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3419563,2,Economic & Fiscal Policy,16,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3419695,2,Agriculture & Natural Resources,0,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3420348,2,Government Operations & Ethics,10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3420486,2,Agriculture & Natural Resources,0,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3420528,2,Agriculture & Natural Resources,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.0,1,2,1.0,0.5
3420560,2,Trade & Industry,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3420585,2,Social Policy,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
3420730,2,Parliamentary Affairs,12,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3420749,2,Intergovernmental & Constitutional Affairs,10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3420810,2,Intergovernmental & Constitutional Affairs,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.0,1,2,1.0,0.5
3420856,2,Trade & Industry,19,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3420863,2,Social Policy,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3421056,2,Social Policy,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.0,1,2,1.0,0.5
3421058,2,Social Policy,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3421071,2,Trade & Industry,3,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3421090,2,Social Policy,16,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3421177,2,Trade & Industry,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3421205,2,Trade & Industry,19,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3421214,2,"Justice, Rights & Immigration",4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3421221,2,Agriculture & Natural Resources,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3421297,2,Agriculture & Natural Resources,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3421326,2,Government Operations & Ethics,9,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
3421397,2,Economic & Fiscal Policy,5,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3421421,2,Social Policy,10,0.6931471805599453,1.0,0.6931471805599453,1.0,0.0,0.5,2,2,0.5,0.5
3421475,2,Economic & Fiscal Policy,16,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.0,2,2,0.5,0.5
3421484,2,Economic & Fiscal Policy,16,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3421487,2,Social Policy,16,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3421827,2,Agriculture & Natural Resources,17,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3421831,2,Agriculture & Natural Resources,17,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3421920,2,Parliamentary Affairs,10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3422078,2,Agriculture & Natural Resources,16,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3422093,2,Economic & Fiscal Policy,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3422099,2,Social Policy,7,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3422150,2,Social Policy,16,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3422173,2,Social Policy,16,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
3422176,2,Trade & Industry,16,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3422233,2,Social Policy,3,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3422293,2,Trade & Industry,5,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3422385,2,Agriculture & Natural Resources,4,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3422408,2,Social Policy,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3422620,2,Foreign Affairs & Defence,9,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3422639,2,Government Operations & Ethics,11,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3422643,2,Government Operations & Ethics,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3422689,2,Foreign Affairs & Defence,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3422788,2,Trade & Industry,4,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3422828,2,Economic & Fiscal Policy,0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3423087,2,Government Operations & Ethics,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3423201,2,Government Operations & Ethics,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3423298,2,Agriculture & Natural Resources,5,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3423299,2,Agriculture & Natural Resources,17,0.0,0.0,0.6931471805599453,1.0,1.0,0.0,1,2,1.0,0.5
3423333,2,Agriculture & Natural Resources,17,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3423421,2,Parliamentary Affairs,12,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3423422,2,Parliamentary Affairs,12,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3423431,2,Parliamentary Affairs,12,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3423622,2,Agriculture & Natural Resources,4,0.6931471805599453,1.0,0.0,0.0,0.0,1.0,2,1,0.5,1.0
3423757,2,Government Operations & Ethics,9,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
3423780,2,Foreign Affairs & Defence,9,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3424428,2,Agriculture & Natural Resources,17,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3424487,2,Agriculture & Natural Resources,17,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3424546,2,Agriculture & Natural Resources,17,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3424614,2,Trade & Industry,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3424664,2,Government Operations & Ethics,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3424700,2,"Justice, Rights & Immigration",15,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3424822,2,Economic & Fiscal Policy,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3424892,2,Government Operations & Ethics,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3424965,2,Agriculture & Natural Resources,16,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3425133,2,Parliamentary Affairs,10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3425139,2,Agriculture & Natural Resources,17,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3425443,2,Parliamentary Affairs,10,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3425465,2,Economic & Fiscal Policy,7,0.0,0.0,0.6931471805599453,1.0,1.0,0.0,1,2,1.0,0.5
3425466,2,Trade & Industry,18,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
3425563,2,Foreign Affairs & Defence,18,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3425938,2,Parliamentary Affairs,10,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3426051,2,Government Operations & Ethics,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3426055,2,Agriculture & Natural Resources,3,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3426147,2,Government Operations & Ethics,16,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0
3426157,2,Agriculture & Natural Resources,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3426397,2,Economic & Fiscal Policy,0,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3426600,2,Economic & Fiscal Policy,5,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3426712,2,Foreign Affairs & Defence,9,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3426723,2,Foreign Affairs & Defence,4,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3427144,2,Economic & Fiscal Policy,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3427247,2,Parliamentary Affairs,15,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3427268,2,Social Policy,10,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3427425,2,Trade & Industry,5,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3427455,2,Government Operations & Ethics,4,0.0,0.0,0.6931471805599453,1.0,1.0,0.0,1,2,1.0,0.5
3427548,2,Government Operations & Ethics,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
3427618,2,Government Operations & Ethics,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3427664,2,Foreign Affairs & Defence,10,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
3427905,2,Parliamentary Affairs,10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3428141,2,Agriculture & Natural Resources,17,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3428151,2,Foreign Affairs & Defence,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.0,1,2,1.0,0.5
3428654,2,Parliamentary Affairs,1,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3428777,2,Trade & Industry,18,0.6931471805599453,1.0,0.6931471805599453,1.0,0.0,0.5,2,2,0.5,0.5
3428810,2,Trade & Industry,13,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3429030,2,Government Operations & Ethics,16,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1.0
3429235,2,Parliamentary Affairs,12,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3429238,2,Trade & Industry,10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3429289,2,Agriculture & Natural Resources,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3429314,2,Agriculture & Natural Resources,3,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3429335,2,Intergovernmental & Constitutional Affairs,7,0.0,0.0,0.6931471805599453,1.0,0.0,0.0,1,2,1.0,0.5
3429401,2,Trade & Industry,13,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
3429652,2,Parliamentary Affairs,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3429654,2,Parliamentary Affairs,15,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3429858,2,Trade & Industry,5,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3429872,2,Foreign Affairs & Defence,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3429891,2,Economic & Fiscal Policy,16,0.6931471805599453,1.0,0.6931471805599453,1.0,0.0,0.5,2,2,0.5,0.5
3430072,2,Foreign Affairs & Defence,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3430073,2,Foreign Affairs & Defence,4,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3430074,2,Foreign Affairs & Defence,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3430260,2,Trade & Industry,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3430293,2,Economic & Fiscal Policy,19,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3430452,2,Agriculture & Natural Resources,15,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3430527,2,Parliamentary Affairs,10,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3430668,2,Agriculture & Natural Resources,17,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3431154,2,Agriculture & Natural Resources,16,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3431183,2,Government Operations & Ethics,16,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3431193,2,Foreign Affairs & Defence,5,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3431357,2,Agriculture & Natural Resources,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3431562,2,Government Operations & Ethics,5,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3431651,2,Trade & Industry,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
3431684,2,Parliamentary Affairs,12,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3431705,2,Agriculture & Natural Resources,17,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3432003,2,Agriculture & Natural Resources,5,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
