basepk,rows_found,chunk_total_min,chunk_total_max,total_chunk_weight,chunk_total_consistent,all_chunks_present
2772615,5,5,5,1.0,True,True
2772664,2,2,2,1.0,True,True
2772731,10,10,10,1.0,True,True
2772788,2,2,2,1.0,True,True
2772793,2,2,2,1.0,True,True
2773079,2,2,2,1.0,True,True
2773104,3,3,3,1.0,True,True
2773239,3,3,3,1.0,True,True
2773313,7,7,7,1.0,True,True
2773326,3,3,3,1.0,True,True
2773653,5,5,5,1.0,True,True
2773654,4,4,4,1.0,True,True
2773655,5,5,5,1.0,True,True
2773667,2,2,2,1.0,True,True
2773687,2,2,2,1.0,True,True
2773704,4,4,4,1.0,True,True
2773714,2,2,2,1.0,True,True
2773821,2,2,2,1.0,True,True
2773895,2,2,2,1.0,True,True
2773904,2,2,2,1.0,True,True
2774207,2,2,2,1.0,True,True
2774221,4,4,4,1.0,True,True
2774262,2,2,2,1.0,True,True
2774291,11,11,11,1.0,True,True
2774297,2,2,2,1.0,True,True
2775047,2,2,2,1.0,True,True
2775090,4,4,4,1.0,True,True
2775142,5,5,5,1.0,True,True
2775187,2,2,2,1.0,True,True
2775195,2,2,2,1.0,True,True
2775209,2,2,2,1.0,True,True
2775577,7,7,7,1.0,True,True
2775652,2,2,2,1.0,True,True
2775663,10,10,10,1.0,True,True
2775734,3,3,3,1.0,True,True
2775829,2,2,2,1.0,True,True
2775992,2,2,2,1.0,True,True
2776031,10,10,10,1.0,True,True
2776066,3,3,3,1.0,True,True
2776081,2,2,2,1.0,True,True
2776110,3,3,3,1.0,True,True
2776358,2,2,2,1.0,True,True
2776615,8,8,8,1.0,True,True
2776639,2,2,2,1.0,True,True
2776684,6,6,6,1.0,True,True
2776708,2,2,2,1.0,True,True
2776738,6,6,6,1.0,True,True
2776762,3,3,3,1.0,True,True
2776764,4,4,4,1.0,True,True
2777468,7,7,7,1.0,True,True
2777561,9,9,9,1.0,True,True
2777602,2,2,2,1.0,True,True
2777616,2,2,2,1.0,True,True
2777640,2,2,2,1.0,True,True
2777667,2,2,2,1.0,True,True
2777762,3,3,3,1.0,True,True
2777941,2,2,2,1.0,True,True
2778071,2,2,2,1.0,True,True
2778112,3,3,3,1.0,True,True
2778230,11,11,11,1.0,True,True
2778250,2,2,2,1.0,True,True
2778254,4,4,4,1.0,True,True
2778264,2,2,2,1.0,True,True
2778343,2,2,2,1.0,True,True
2778559,3,3,3,1.0,True,True
2778578,5,5,5,1.0,True,True
2778592,4,4,4,1.0,True,True
2778636,2,2,2,1.0,True,True
2778655,8,8,8,1.0,True,True
2778712,4,4,4,1.0,True,True
2778718,2,2,2,1.0,True,True
2778993,2,2,2,1.0,True,True
2779023,9,9,9,1.0,True,True
2779072,7,7,7,1.0,True,True
2779081,3,3,3,1.0,True,True
2779102,3,3,3,1.0,True,True
2779152,7,7,7,1.0,True,True
2779159,7,7,7,1.0,True,True
2779242,2,2,2,1.0,True,True
2779501,2,2,2,1.0,True,True
2779544,4,4,4,1.0,True,True
2779557,8,8,8,1.0,True,True
2779568,3,3,3,1.0,True,True
2779593,4,4,4,1.0,True,True
2779842,2,2,2,1.0,True,True
2779880,4,4,4,1.0,True,True
2780224,6,6,6,1.0,True,True
2780227,2,2,2,1.0,True,True
2780238,5,5,5,1.0,True,True
2780248,8,8,8,1.0,True,True
2780273,6,6,6,1.0,True,True
2780403,2,2,2,1.0,True,True
2780409,4,4,4,1.0,True,True
2780488,2,2,2,1.0,True,True
2780524,6,6,6,1.0,True,True
2780549,2,2,2,1.0,True,True
2780708,2,2,2,1.0,True,True
2780837,2,2,2,1.0,True,True
2780869,4,4,4,1.0,True,True
2780904,14,14,14,1.0,True,True
2780929,2,2,2,1.0,True,True
2781054,2,2,2,1.0,True,True
2781468,2,2,2,1.0,True,True
2781471,3,3,3,1.0,True,True
2781734,3,3,3,1.0,True,True
2781797,3,3,3,1.0,True,True
2782014,3,3,3,1.0,True,True
2782047,2,2,2,1.0,True,True
2782093,5,5,5,1.0,True,True
2782209,2,2,2,1.0,True,True
2782306,2,2,2,1.0,True,True
2782407,2,2,2,1.0,True,True
2782599,2,2,2,1.0,True,True
2782694,2,2,2,1.0,True,True
2782784,9,9,9,1.0,True,True
2782802,4,4,4,1.0,True,True
2782816,2,2,2,1.0,True,True
2782820,2,2,2,1.0,True,True
2783077,3,3,3,1.0,True,True
2783090,2,2,2,1.0,True,True
2783096,5,5,5,1.0,True,True
2783138,5,5,5,1.0,True,True
2783495,2,2,2,1.0,True,True
2783500,9,9,9,1.0,True,True
2783502,13,13,13,1.0,True,True
2783814,3,3,3,1.0,True,True
2783838,2,2,2,1.0,True,True
2783869,4,4,4,1.0,True,True
2784077,10,10,10,1.0,True,True
2784166,4,4,4,1.0,True,True
2784189,7,7,7,1.0,True,True
2784253,2,2,2,1.0,True,True
2784811,5,5,5,1.0,True,True
2784934,2,2,2,1.0,True,True
2784966,11,11,11,1.0,True,True
2784973,4,4,4,1.0,True,True
2785265,4,4,4,1.0,True,True
2785270,9,9,9,1.0,True,True
2785419,13,13,13,1.0,True,True
2785475,3,3,3,1.0,True,True
2785521,7,7,7,1.0,True,True
2786029,3,3,3,1.0,True,True
2786264,3,3,3,1.0,True,True
2786522,7,7,7,1.0,True,True
2786634,2,2,2,1.0,True,True
2786716,11,11,11,1.0,True,True
2786744,3,3,3,1.0,True,True
2786760,5,5,5,1.0,True,True
2786776,13,13,13,1.0,True,True
2787065,8,8,8,1.0,True,True
2787069,13,13,13,1.0,True,True
2787080,10,10,10,1.0,True,True
2787122,11,11,11,1.0,True,True
2787131,5,5,5,1.0,True,True
2787144,2,2,2,1.0,True,True
2787387,6,6,6,1.0,True,True
2787429,2,2,2,1.0,True,True
2787521,3,3,3,1.0,True,True
2787812,4,4,4,1.0,True,True
2787842,2,2,2,1.0,True,True
2787853,9,9,9,1.0,True,True
2787862,3,3,3,1.0,True,True
2788160,8,8,8,1.0,True,True
2788162,3,3,3,1.0,True,True
2788179,2,2,2,1.0,True,True
2788195,3,3,3,1.0,True,True
2788289,2,2,2,1.0,True,True
2788326,5,5,5,1.0,True,True
2788550,5,5,5,1.0,True,True
2788571,7,7,7,1.0,True,True
2788597,11,11,11,1.0,True,True
2788612,7,7,7,1.0,True,True
2788651,2,2,2,1.0,True,True
2788702,2,2,2,1.0,True,True
2788742,2,2,2,1.0,True,True
2788758,2,2,2,1.0,True,True
2788914,2,2,2,1.0,True,True
2788956,2,2,2,1.0,True,True
2789008,2,2,2,1.0,True,True
2789358,2,2,2,1.0,True,True
2789370,4,4,4,1.0,True,True
2789674,13,13,13,1.0,True,True
2789703,2,2,2,1.0,True,True
2789784,3,3,3,1.0,True,True
2790041,2,2,2,1.0,True,True
2790385,10,10,10,1.0,True,True
2790521,2,2,2,1.0,True,True
2790533,2,2,2,1.0,True,True
2790716,4,4,4,1.0,True,True
2790748,5,5,5,1.0,True,True
2790822,2,2,2,1.0,True,True
2790857,2,2,2,1.0,True,True
2790870,4,4,4,1.0,True,True
2790879,3,3,3,1.0,True,True
2791117,13,13,13,1.0,True,True
2791137,12,12,12,1.0,True,True
2791144,5,5,5,1.0,True,True
2791296,2,2,2,1.0,True,True
2791572,3,3,3,1.0,True,True
2791590,3,3,3,1.0,True,True
2791812,9,9,9,1.0,True,True
2791859,3,3,3,1.0,True,True
2791891,7,7,7,1.0,True,True
2792218,4,4,4,1.0,True,True
2792222,12,12,12,1.0,True,True
2792262,3,3,3,1.0,True,True
2792297,10,10,10,1.0,True,True
2792687,2,2,2,1.0,True,True
2793085,6,6,6,1.0,True,True
2793155,3,3,3,1.0,True,True
2793953,5,5,5,1.0,True,True
2794009,2,2,2,1.0,True,True
2794048,2,2,2,1.0,True,True
2794177,2,2,2,1.0,True,True
2794404,4,4,4,1.0,True,True
2794408,4,4,4,1.0,True,True
2794409,5,5,5,1.0,True,True
2795126,7,7,7,1.0,True,True
2795128,7,7,7,1.0,True,True
2795444,4,4,4,1.0,True,True
2795600,2,2,2,1.0,True,True
2796164,4,4,4,1.0,True,True
2796200,9,9,9,1.0,True,True
2796467,14,14,14,1.0,True,True
2796492,2,2,2,1.0,True,True
2796515,3,3,3,1.0,True,True
2796547,2,2,2,1.0,True,True
2796728,2,2,2,1.0,True,True
2796976,2,2,2,1.0,True,True
2797257,4,4,4,1.0,True,True
2797277,2,2,2,1.0,True,True
2797450,10,10,10,1.0,True,True
2797452,10,10,10,1.0,True,True
2797453,4,4,4,1.0,True,True
2797485,6,6,6,1.0,True,True
2797540,5,5,5,1.0,True,True
2797598,2,2,2,1.0,True,True
2797604,2,2,2,1.0,True,True
2797605,7,7,7,1.0,True,True
2797927,3,3,3,1.0,True,True
2798218,2,2,2,1.0,True,True
2798223,5,5,5,1.0,True,True
2798266,3,3,3,1.0,True,True
2798272,2,2,2,1.0,True,True
2798277,7,7,7,1.0,True,True
2798279,3,3,3,1.0,True,True
2798370,2,2,2,1.0,True,True
2798388,2,2,2,1.0,True,True
2798626,8,8,8,1.0,True,True
2798662,8,8,8,1.0,True,True
2798733,4,4,4,1.0,True,True
2798746,2,2,2,1.0,True,True
2799037,3,3,3,1.0,True,True
2799046,3,3,3,1.0,True,True
2799064,12,12,12,1.0,True,True
2799123,3,3,3,1.0,True,True
2799125,3,3,3,1.0,True,True
2799129,8,8,8,1.0,True,True
2799517,4,4,4,1.0,True,True
2799540,2,2,2,1.0,True,True
2799855,2,2,2,1.0,True,True
2799861,4,4,4,1.0,True,True
2799876,7,7,7,1.0,True,True
2799911,2,2,2,1.0,True,True
2800544,9,9,9,1.0,True,True
2800664,6,6,6,1.0,True,True
2800692,2,2,2,1.0,True,True
2801377,13,13,13,1.0,True,True
2801441,2,2,2,1.0,True,True
2801501,4,4,4,1.0,True,True
2801780,8,8,8,1.0,True,True
2802153,3,3,3,1.0,True,True
2802248,3,3,3,1.0,True,True
2802311,2,2,2,1.0,True,True
2802474,2,2,2,1.0,True,True
2802601,4,4,4,1.0,True,True
2802603,2,2,2,1.0,True,True
2802656,3,3,3,1.0,True,True
2802673,2,2,2,1.0,True,True
2802742,3,3,3,1.0,True,True
2802787,3,3,3,1.0,True,True
2802832,2,2,2,1.0,True,True
2803131,6,6,6,1.0,True,True
2803164,3,3,3,1.0,True,True
2803174,5,5,5,1.0,True,True
2803175,13,13,13,1.0,True,True
2803204,7,7,7,1.0,True,True
2803264,2,2,2,1.0,True,True
2803444,7,7,7,1.0,True,True
2803513,4,4,4,1.0,True,True
2803745,2,2,2,1.0,True,True
2803763,5,5,5,1.0,True,True
2803796,3,3,3,1.0,True,True
2803798,7,7,7,1.0,True,True
2804027,6,6,6,1.0,True,True
2804123,8,8,8,1.0,True,True
2804125,3,3,3,1.0,True,True
2804148,2,2,2,1.0,True,True
2804156,2,2,2,1.0,True,True
2804199,3,3,3,1.0,True,True
2804217,2,2,2,1.0,True,True
2804487,2,2,2,1.0,True,True
2804495,13,13,13,1.0,True,True
2804793,13,13,13,1.0,True,True
2804803,2,2,2,1.0,True,True
2804808,8,8,8,1.0,True,True
2804811,3,3,3,1.0,True,True
2804873,8,8,8,1.0,True,True
2804933,2,2,2,1.0,True,True
2805106,2,2,2,1.0,True,True
2805182,11,11,11,1.0,True,True
2805390,11,11,11,1.0,True,True
2805397,4,4,4,1.0,True,True
2805468,7,7,7,1.0,True,True
2805487,3,3,3,1.0,True,True
2805785,3,3,3,1.0,True,True
2805838,4,4,4,1.0,True,True
2805865,5,5,5,1.0,True,True
2805887,4,4,4,1.0,True,True
2805900,8,8,8,1.0,True,True
2805915,4,4,4,1.0,True,True
2806195,2,2,2,1.0,True,True
2806263,3,3,3,1.0,True,True
2806506,5,5,5,1.0,True,True
2806512,2,2,2,1.0,True,True
2806517,3,3,3,1.0,True,True
2806559,13,13,13,1.0,True,True
2806597,3,3,3,1.0,True,True
2806626,6,6,6,1.0,True,True
2806916,4,4,4,1.0,True,True
2807283,2,2,2,1.0,True,True
2807316,3,3,3,1.0,True,True
2807571,12,12,12,1.0,True,True
2807594,4,4,4,1.0,True,True
2807627,2,2,2,1.0,True,True
2807719,3,3,3,1.0,True,True
2808009,3,3,3,1.0,True,True
2808052,2,2,2,1.0,True,True
2808077,6,6,6,1.0,True,True
2808128,10,10,10,1.0,True,True
2808137,2,2,2,1.0,True,True
2808142,2,2,2,1.0,True,True
2808160,2,2,2,1.0,True,True
2808652,4,4,4,1.0,True,True
2808802,3,3,3,1.0,True,True
2808817,4,4,4,1.0,True,True
2808857,3,3,3,1.0,True,True
2808877,2,2,2,1.0,True,True
2808882,2,2,2,1.0,True,True
2808908,2,2,2,1.0,True,True
2809110,14,14,14,1.0,True,True
2809139,5,5,5,1.0,True,True
2809144,10,10,10,1.0,True,True
2809163,2,2,2,1.0,True,True
2809226,3,3,3,1.0,True,True
2809450,2,2,2,1.0,True,True
2809733,2,2,2,1.0,True,True
2809751,2,2,2,1.0,True,True
2809807,2,2,2,1.0,True,True
2809814,2,2,2,1.0,True,True
2810034,13,13,13,1.0,True,True
2810046,12,12,12,1.0,True,True
2810077,7,7,7,1.0,True,True
2810241,5,5,5,1.0,True,True
2810342,13,13,13,1.0,True,True
2810579,8,8,8,1.0,True,True
2810581,8,8,8,1.0,True,True
2810590,6,6,6,1.0,True,True
2810633,7,7,7,1.0,True,True
2810927,13,13,13,1.0,True,True
2811325,2,2,2,1.0,True,True
2811363,10,10,10,1.0,True,True
2811368,4,4,4,1.0,True,True
2811386,4,4,4,1.0,True,True
2811660,6,6,6,1.0,True,True
2811711,7,7,7,1.0,True,True
2811753,2,2,2,1.0,True,True
2811757,2,2,2,1.0,True,True
2812342,12,12,12,1.0,True,True
2812357,3,3,3,1.0,True,True
2812420,9,9,9,1.0,True,True
2812428,2,2,2,1.0,True,True
2812497,4,4,4,1.0,True,True
2812765,5,5,5,1.0,True,True
2812768,12,12,12,1.0,True,True
2812795,2,2,2,1.0,True,True
2812832,8,8,8,1.0,True,True
2812869,2,2,2,1.0,True,True
2812941,6,6,6,1.0,True,True
2812992,4,4,4,1.0,True,True
2813030,2,2,2,1.0,True,True
2813274,4,4,4,1.0,True,True
2813347,2,2,2,1.0,True,True
2813401,3,3,3,1.0,True,True
2813418,2,2,2,1.0,True,True
2813479,5,5,5,1.0,True,True
2813528,2,2,2,1.0,True,True
2813893,2,2,2,1.0,True,True
2813932,2,2,2,1.0,True,True
2814271,6,6,6,1.0,True,True
2814278,8,8,8,1.0,True,True
2814340,2,2,2,1.0,True,True
2814454,2,2,2,1.0,True,True
2814795,6,6,6,1.0,True,True
2815151,9,9,9,1.0,True,True
2815182,3,3,3,1.0,True,True
2815231,2,2,2,1.0,True,True
2815270,5,5,5,1.0,True,True
2815321,4,4,4,1.0,True,True
2815325,2,2,2,1.0,True,True
2815787,4,4,4,1.0,True,True
2815804,4,4,4,1.0,True,True
2816084,2,2,2,1.0,True,True
2816111,2,2,2,1.0,True,True
2816153,5,5,5,1.0,True,True
2816175,2,2,2,1.0,True,True
2816206,2,2,2,1.0,True,True
2816381,2,2,2,1.0,True,True
2816641,2,2,2,1.0,True,True
2816964,2,2,2,1.0,True,True
2817295,3,3,3,1.0,True,True
2817330,4,4,4,1.0,True,True
2817338,2,2,2,1.0,True,True
2817347,2,2,2,1.0,True,True
2817890,4,4,4,1.0,True,True
2817894,3,3,3,1.0,True,True
2817902,2,2,2,1.0,True,True
2817946,2,2,2,1.0,True,True
2817990,5,5,5,1.0,True,True
2818131,5,5,5,1.0,True,True
2818158,6,6,6,1.0,True,True
2818255,2,2,2,1.0,True,True
2818518,2,2,2,1.0,True,True
2818628,2,2,2,1.0,True,True
2818660,2,2,2,1.0,True,True
2818696,3,3,3,1.0,True,True
2818700,7,7,7,1.0,True,True
2818703,2,2,2,1.0,True,True
2818895,2,2,2,1.0,True,True
2818969,2,2,2,1.0,True,True
2818994,3,3,3,1.0,True,True
2819017,11,11,11,1.0,True,True
2819312,2,2,2,1.0,True,True
2819318,2,2,2,1.0,True,True
2819354,2,2,2,1.0,True,True
2819358,3,3,3,1.0,True,True
2819372,2,2,2,1.0,True,True
2819394,3,3,3,1.0,True,True
2819960,3,3,3,1.0,True,True
2819984,2,2,2,1.0,True,True
2820055,5,5,5,1.0,True,True
2820061,2,2,2,1.0,True,True
2820099,2,2,2,1.0,True,True
2820338,3,3,3,1.0,True,True
2820404,6,6,6,1.0,True,True
2820421,8,8,8,1.0,True,True
2820496,4,4,4,1.0,True,True
2820512,5,5,5,1.0,True,True
2820783,14,14,14,1.0,True,True
2821046,2,2,2,1.0,True,True
2821060,9,9,9,1.0,True,True
2821073,2,2,2,1.0,True,True
2821075,6,6,6,1.0,True,True
2821114,14,14,14,1.0,True,True
2821401,6,6,6,1.0,True,True
2821562,2,2,2,1.0,True,True
2821909,3,3,3,1.0,True,True
2821923,2,2,2,1.0,True,True
2822255,10,10,10,1.0,True,True
2822272,4,4,4,1.0,True,True
2822328,12,12,12,1.0,True,True
2822331,6,6,6,1.0,True,True
2822366,4,4,4,1.0,True,True
2822373,8,8,8,1.0,True,True
2822384,3,3,3,1.0,True,True
2822992,5,5,5,1.0,True,True
2823006,5,5,5,1.0,True,True
2823037,7,7,7,1.0,True,True
2823081,2,2,2,1.0,True,True
2823138,2,2,2,1.0,True,True
2823165,2,2,2,1.0,True,True
2823255,2,2,2,1.0,True,True
2823405,2,2,2,1.0,True,True
2823481,2,2,2,1.0,True,True
2823492,3,3,3,1.0,True,True
2823860,5,5,5,1.0,True,True
2823914,2,2,2,1.0,True,True
2823923,2,2,2,1.0,True,True
2824233,4,4,4,1.0,True,True
2824239,4,4,4,1.0,True,True
2824260,6,6,6,1.0,True,True
2824604,10,10,10,1.0,True,True
2824623,6,6,6,1.0,True,True
2824646,2,2,2,1.0,True,True
2824648,2,2,2,1.0,True,True
2824897,4,4,4,1.0,True,True
2824924,2,2,2,1.0,True,True
2824948,5,5,5,1.0,True,True
2825000,3,3,3,1.0,True,True
2825023,2,2,2,1.0,True,True
2825121,2,2,2,1.0,True,True
2825233,2,2,2,1.0,True,True
2825334,4,4,4,1.0,True,True
2825438,2,2,2,1.0,True,True
2825708,2,2,2,1.0,True,True
2825839,5,5,5,1.0,True,True
2825932,3,3,3,1.0,True,True
2826214,3,3,3,1.0,True,True
2826216,6,6,6,1.0,True,True
2826231,5,5,5,1.0,True,True
2826282,4,4,4,1.0,True,True
2826303,3,3,3,1.0,True,True
2826338,5,5,5,1.0,True,True
2826369,5,5,5,1.0,True,True
2826435,2,2,2,1.0,True,True
2826817,13,13,13,1.0,True,True
2826842,5,5,5,1.0,True,True
2826843,4,4,4,1.0,True,True
2826847,2,2,2,1.0,True,True
2826902,4,4,4,1.0,True,True
2827209,3,3,3,1.0,True,True
2827230,6,6,6,1.0,True,True
2827272,2,2,2,1.0,True,True
2827276,3,3,3,1.0,True,True
2827605,3,3,3,1.0,True,True
2827671,3,3,3,1.0,True,True
2827680,4,4,4,1.0,True,True
2827706,2,2,2,1.0,True,True
2827755,13,13,13,1.0,True,True
2827765,2,2,2,1.0,True,True
2827821,3,3,3,1.0,True,True
2827893,4,4,4,1.0,True,True
2827920,3,3,3,1.0,True,True
2827930,2,2,2,1.0,True,True
2828103,2,2,2,1.0,True,True
2828153,13,13,13,1.0,True,True
2828160,8,8,8,1.0,True,True
2828235,2,2,2,1.0,True,True
2828277,2,2,2,1.0,True,True
2828411,4,4,4,1.0,True,True
2828710,11,11,11,1.0,True,True
2828711,13,13,13,1.0,True,True
2828787,5,5,5,1.0,True,True
2828902,2,2,2,1.0,True,True
2829201,2,2,2,1.0,True,True
2829243,2,2,2,1.0,True,True
2829395,2,2,2,1.0,True,True
2829781,3,3,3,1.0,True,True
2829786,6,6,6,1.0,True,True
2829865,2,2,2,1.0,True,True
2829894,2,2,2,1.0,True,True
2829940,3,3,3,1.0,True,True
2830165,2,2,2,1.0,True,True
2830178,2,2,2,1.0,True,True
2830184,2,2,2,1.0,True,True
2830218,2,2,2,1.0,True,True
2830318,10,10,10,1.0,True,True
2830331,6,6,6,1.0,True,True
2830408,2,2,2,1.0,True,True
2830678,5,5,5,1.0,True,True
2830735,2,2,2,1.0,True,True
2830781,2,2,2,1.0,True,True
2830819,6,6,6,1.0,True,True
2830855,2,2,2,1.0,True,True
2830859,2,2,2,1.0,True,True
2831125,8,8,8,1.0,True,True
2831354,3,3,3,1.0,True,True
2831454,2,2,2,1.0,True,True
2831917,5,5,5,1.0,True,True
2831993,14,14,14,1.0,True,True
2832311,13,13,13,1.0,True,True
2832377,2,2,2,1.0,True,True
2832393,3,3,3,1.0,True,True
2832410,5,5,5,1.0,True,True
2832738,3,3,3,1.0,True,True
2832775,2,2,2,1.0,True,True
2832826,2,2,2,1.0,True,True
2832922,5,5,5,1.0,True,True
2832924,5,5,5,1.0,True,True
2833315,10,10,10,1.0,True,True
2833339,2,2,2,1.0,True,True
2833415,3,3,3,1.0,True,True
2833662,6,6,6,1.0,True,True
2833734,3,3,3,1.0,True,True
2834359,4,4,4,1.0,True,True
2834376,4,4,4,1.0,True,True
2834681,5,5,5,1.0,True,True
2834731,2,2,2,1.0,True,True
2835109,2,2,2,1.0,True,True
2835208,9,9,9,1.0,True,True
2835612,9,9,9,1.0,True,True
2835633,3,3,3,1.0,True,True
2835689,5,5,5,1.0,True,True
2835943,2,2,2,1.0,True,True
2835983,10,10,10,1.0,True,True
2835994,7,7,7,1.0,True,True
2836014,4,4,4,1.0,True,True
2836034,4,4,4,1.0,True,True
2836060,2,2,2,1.0,True,True
2836557,2,2,2,1.0,True,True
2836632,3,3,3,1.0,True,True
2836935,3,3,3,1.0,True,True
2836967,3,3,3,1.0,True,True
2837042,2,2,2,1.0,True,True
2837447,2,2,2,1.0,True,True
2837795,2,2,2,1.0,True,True
2838004,2,2,2,1.0,True,True
2838036,3,3,3,1.0,True,True
2838126,5,5,5,1.0,True,True
2838461,6,6,6,1.0,True,True
2838493,2,2,2,1.0,True,True
2838508,2,2,2,1.0,True,True
2838759,5,5,5,1.0,True,True
2838809,2,2,2,1.0,True,True
2838864,11,11,11,1.0,True,True
2838979,6,6,6,1.0,True,True
2839009,3,3,3,1.0,True,True
2839014,2,2,2,1.0,True,True
2839236,2,2,2,1.0,True,True
2839308,3,3,3,1.0,True,True
2839640,3,3,3,1.0,True,True
2839671,12,12,12,1.0,True,True
2839678,5,5,5,1.0,True,True
2839691,11,11,11,1.0,True,True
2840025,4,4,4,1.0,True,True
2840050,3,3,3,1.0,True,True
2840052,7,7,7,1.0,True,True
2840060,2,2,2,1.0,True,True
2840213,2,2,2,1.0,True,True
2840251,3,3,3,1.0,True,True
2840390,2,2,2,1.0,True,True
2840568,2,2,2,1.0,True,True
2840634,2,2,2,1.0,True,True
2841219,4,4,4,1.0,True,True
2841250,6,6,6,1.0,True,True
2841257,12,12,12,1.0,True,True
2841270,2,2,2,1.0,True,True
2841635,2,2,2,1.0,True,True
2841649,2,2,2,1.0,True,True
2841721,2,2,2,1.0,True,True
2842203,6,6,6,1.0,True,True
2842208,5,5,5,1.0,True,True
2842262,7,7,7,1.0,True,True
2842285,2,2,2,1.0,True,True
2842296,4,4,4,1.0,True,True
2842299,4,4,4,1.0,True,True
2842321,2,2,2,1.0,True,True
2842353,2,2,2,1.0,True,True
2842354,6,6,6,1.0,True,True
2842702,6,6,6,1.0,True,True
2842715,10,10,10,1.0,True,True
2842795,2,2,2,1.0,True,True
2843115,2,2,2,1.0,True,True
2843141,4,4,4,1.0,True,True
2843398,2,2,2,1.0,True,True
2843449,6,6,6,1.0,True,True
2843455,2,2,2,1.0,True,True
2843458,4,4,4,1.0,True,True
2843462,4,4,4,1.0,True,True
2843471,5,5,5,1.0,True,True
2843566,2,2,2,1.0,True,True
2843784,2,2,2,1.0,True,True
2843827,2,2,2,1.0,True,True
2843835,2,2,2,1.0,True,True
2844168,8,8,8,1.0,True,True
2844197,8,8,8,1.0,True,True
2844205,6,6,6,1.0,True,True
2844225,8,8,8,1.0,True,True
2844498,4,4,4,1.0,True,True
2844500,2,2,2,1.0,True,True
2844502,9,9,9,1.0,True,True
2844548,5,5,5,1.0,True,True
2844593,6,6,6,1.0,True,True
2844626,2,2,2,1.0,True,True
2844988,5,5,5,1.0,True,True
2845256,3,3,3,1.0,True,True
2845283,2,2,2,1.0,True,True
2845326,8,8,8,1.0,True,True
2845698,10,10,10,1.0,True,True
2845752,2,2,2,1.0,True,True
2845811,2,2,2,1.0,True,True
2845957,3,3,3,1.0,True,True
2845965,2,2,2,1.0,True,True
2845977,2,2,2,1.0,True,True
2846062,2,2,2,1.0,True,True
2846104,2,2,2,1.0,True,True
2846185,2,2,2,1.0,True,True
2846341,2,2,2,1.0,True,True
2846476,8,8,8,1.0,True,True
2846488,2,2,2,1.0,True,True
2846499,9,9,9,1.0,True,True
2846532,6,6,6,1.0,True,True
2846632,2,2,2,1.0,True,True
2846675,2,2,2,1.0,True,True
2846682,2,2,2,1.0,True,True
2846686,2,2,2,1.0,True,True
2846702,2,2,2,1.0,True,True
2846990,3,3,3,1.0,True,True
2847038,6,6,6,1.0,True,True
2847063,7,7,7,1.0,True,True
2847377,2,2,2,1.0,True,True
2847440,3,3,3,1.0,True,True
2847639,5,5,5,1.0,True,True
2847872,2,2,2,1.0,True,True
2847883,3,3,3,1.0,True,True
2847900,2,2,2,1.0,True,True
2847907,2,2,2,1.0,True,True
2847944,5,5,5,1.0,True,True
2848054,2,2,2,1.0,True,True
2848364,4,4,4,1.0,True,True
2848429,4,4,4,1.0,True,True
2848449,3,3,3,1.0,True,True
2848735,7,7,7,1.0,True,True
2848761,3,3,3,1.0,True,True
2848762,2,2,2,1.0,True,True
2848883,2,2,2,1.0,True,True
2848907,2,2,2,1.0,True,True
2849338,2,2,2,1.0,True,True
2849702,9,9,9,1.0,True,True
2849741,6,6,6,1.0,True,True
2849965,2,2,2,1.0,True,True
2850031,7,7,7,1.0,True,True
2850067,2,2,2,1.0,True,True
2850089,3,3,3,1.0,True,True
2850467,10,10,10,1.0,True,True
2850571,2,2,2,1.0,True,True
2850762,2,2,2,1.0,True,True
2850764,2,2,2,1.0,True,True
2850790,4,4,4,1.0,True,True
2850856,4,4,4,1.0,True,True
2850906,2,2,2,1.0,True,True
2850939,9,9,9,1.0,True,True
2850946,3,3,3,1.0,True,True
2850951,4,4,4,1.0,True,True
2851149,4,4,4,1.0,True,True
2851209,14,14,14,1.0,True,True
2851327,2,2,2,1.0,True,True
2851857,8,8,8,1.0,True,True
2851905,2,2,2,1.0,True,True
2851933,6,6,6,1.0,True,True
2851942,10,10,10,1.0,True,True
2851968,11,11,11,1.0,True,True
2852000,2,2,2,1.0,True,True
2852009,2,2,2,1.0,True,True
2852020,2,2,2,1.0,True,True
2852041,2,2,2,1.0,True,True
2852167,2,2,2,1.0,True,True
2852433,2,2,2,1.0,True,True
2852466,4,4,4,1.0,True,True
2852740,13,13,13,1.0,True,True
2852762,2,2,2,1.0,True,True
2852898,2,2,2,1.0,True,True
2853046,2,2,2,1.0,True,True
2853071,2,2,2,1.0,True,True
2853073,4,4,4,1.0,True,True
2853327,10,10,10,1.0,True,True
2853346,5,5,5,1.0,True,True
2853481,2,2,2,1.0,True,True
2853720,10,10,10,1.0,True,True
2853721,10,10,10,1.0,True,True
2854037,14,14,14,1.0,True,True
2854105,11,11,11,1.0,True,True
2854113,5,5,5,1.0,True,True
2854355,4,4,4,1.0,True,True
2854365,3,3,3,1.0,True,True
2854367,2,2,2,1.0,True,True
2854448,3,3,3,1.0,True,True
2854477,3,3,3,1.0,True,True
2854486,6,6,6,1.0,True,True
2855297,14,14,14,1.0,True,True
2855733,5,5,5,1.0,True,True
2855735,2,2,2,1.0,True,True
2855741,7,7,7,1.0,True,True
2855743,2,2,2,1.0,True,True
